fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2021-04-07,2021,Chorizo,4,Sucursal Sur,Barranquilla,8,Silvia León,5074
2023-11-08,2023,Tocineta,11,Sucursal Oeste,Barranquilla,2,Vicente Cortes-Reyes,7537
2021-09-18,2021,Jamón,9,Sucursal Oeste,Medellín,2,Teodoro Mendez,9717
2025-02-08,2025,Butifarra,2,Sucursal Sur,Pereira,10,Ramón Mendez,10193
2023-12-18,2023,Chorizo,12,Sucursal Este,Bogotá,4,Natalia Morales-León,2254
2020-12-29,2020,Longaniza,12,Sucursal Sur,Medellín,10,Armando Méndez,7348
2025-10-22,2025,Butifarra,10,Sucursal Este,Bucaramanga,3,José Torres,7773
2021-02-18,2021,Chorizo,2,Almacén Central,Pereira,7,Marina Lorenzo,8870
2025-03-28,2025,Tocineta,3,Sucursal Norte,Bucaramanga,7,David García-Moreno,7996
2020-03-22,2020,Salchichón,3,Almacén Central,Cartagena,6,Eduardo Soto,1557
2020-03-23,2020,Salchichón,3,Sucursal Norte,Cali,5,Benjamín Cano,5930
2020-09-04,2020,Tocineta,9,Almacén Central,Medellín,10,Mauricio León,3892
2025-03-21,2025,Salchichón,3,Sucursal Sur,Bucaramanga,5,Pedro Pastor,6989
2024-06-01,2024,Morcilla,6,Sucursal Oeste,Bogotá,4,Paloma Castillo,10223
2022-02-15,2022,Longaniza,2,Sucursal Oeste,Cúcuta,4,Alicia Lozano,9912
2020-10-01,2020,Morcilla,10,Sucursal Este,Cúcuta,5,Jorge León,4584
2021-06-21,2021,Tocineta,6,Sucursal Norte,Cali,2,Luis Rojas-Santiago,9422
2020-04-30,2020,Salchichón,4,Sucursal Norte,Cúcuta,4,Brenda Acosta,1244
2021-02-26,2021,Jamón,2,Sucursal Norte,Cartagena,2,Salomé Vidal,3085
2020-06-02,2020,Tocineta,6,Sucursal Sur,Cartagena,8,Gabriel Carrasco,8379
2022-10-16,2022,Jamón,10,Sucursal Este,Medellín,1,Valentina Cortes-Bravo,4017
2025-03-02,2025,Tocineta,3,Sucursal Oeste,Cúcuta,6,Angélica Guillén-Crespo,9360
2021-10-02,2021,Jamón,10,Sucursal Norte,Bogotá,8,Victoria Iglesias,3061
2021-10-23,2021,Jamón,10,Sucursal Este,Bucaramanga,5,Andrea Rojas,6488
2025-08-15,2025,Morcilla,8,Almacén Central,Cartagena,2,Alicia Esteban,1704
2024-06-14,2024,Tocineta,6,Sucursal Sur,Cartagena,8,Silvia Solís,10976
2024-06-23,2024,Chorizo,6,Sucursal Oeste,Cali,2,Jacqueline Benítez-Gómez,7829
2021-05-25,2021,Tocineta,5,Sucursal Oeste,Bogotá,4,Ana Reyes,8879
2021-06-20,2021,Butifarra,6,Sucursal Sur,Medellín,10,Fabián Méndez,2321
2020-08-03,2020,Longaniza,8,Sucursal Este,Cali,1,Magdalena Rubio-Ramos,1257
2022-10-27,2022,Morcilla,10,Almacén Central,Cartagena,7,Mario Soto,2163
2022-01-25,2022,Butifarra,1,Sucursal Este,Bogotá,1,Cecilia Guerrero,10937
2021-07-28,2021,Morcilla,7,Sucursal Oeste,Bucaramanga,9,Alicia Pastor,4186
2022-08-21,2022,Longaniza,8,Sucursal Norte,Bogotá,4,Isabella Lorenzo,9316
2025-05-23,2025,Chorizo,5,Almacén Central,Pereira,3,Benjamín Delgado-Caballero,6453
2025-01-30,2025,Chorizo,1,Almacén Central,Pereira,4,Gema Esteban-Blanco,6443
2023-10-16,2023,Jamón,10,Almacén Central,Bogotá,4,Magdalena Campos,9021
2021-08-02,2021,Tocineta,8,Sucursal Este,Cali,10,Gisela Ramírez,1410
2023-02-05,2023,Longaniza,2,Sucursal Norte,Bucaramanga,9,Lucas Fernández-Díaz,10312
2020-07-31,2020,Jamón,7,Sucursal Sur,Pereira,7,Romina Gómez-Álvarez,7336
2023-05-26,2023,Morcilla,5,Almacén Central,Bogotá,10,Marco Marín-Paredes,5362
2020-03-08,2020,Chorizo,3,Sucursal Oeste,Bogotá,7,Cristian Serrano,2064
2021-10-21,2021,Chorizo,10,Almacén Central,Cartagena,2,Lourdes Muñoz,9666
2025-08-16,2025,Morcilla,8,Sucursal Oeste,Barranquilla,10,Rosa Martín-Muñoz,8359
2022-06-03,2022,Salchichón,6,Sucursal Norte,Cúcuta,5,Verónica Montes-Paredes,9497
2024-05-28,2024,Morcilla,5,Sucursal Norte,Bucaramanga,1,Mario Ferrer,1767
2020-01-09,2020,Salchichón,1,Sucursal Norte,Bogotá,6,Mariana Castro,8451
2020-06-09,2020,Tocineta,6,Sucursal Sur,Bogotá,9,Rubén Muñoz,6795
2021-02-18,2021,Tocineta,2,Sucursal Norte,Bogotá,2,Zoe Castillo,3759
2022-11-17,2022,Butifarra,11,Almacén Central,Bogotá,7,Rodrigo Aguilar,9521
2020-09-19,2020,Salchichón,9,Sucursal Oeste,Cali,9,Victor Herrera-Calvo,6301
2021-09-02,2021,Jamón,9,Almacén Central,Bogotá,1,Nadia Cardona,5822
2021-03-21,2021,Morcilla,3,Sucursal Sur,Bogotá,8,Cira Castillo,9942
2023-05-21,2023,Salchichón,5,Sucursal Norte,Cartagena,4,Kike Martín-Pérez,4005
2020-04-11,2020,Butifarra,4,Sucursal Oeste,Cali,2,Natalia Herrera,1340
2024-04-20,2024,Jamón,4,Sucursal Este,Bogotá,9,Germán Álvarez-Ramírez,6607
2021-02-28,2021,Salchichón,2,Sucursal Oeste,Pereira,7,David Hernández-Peralta,5967
2020-02-17,2020,Tocineta,2,Sucursal Norte,Barranquilla,7,Paloma Lara,4712
2025-01-12,2025,Salchichón,1,Sucursal Sur,Bucaramanga,8,Mario Núñez-Reyes,2142
2025-10-06,2025,Jamón,10,Almacén Central,Pereira,9,Bruno Rivera,10831
2023-10-29,2023,Morcilla,10,Sucursal Sur,Pereira,1,Rubén Guerrero,5701
2021-09-08,2021,Jamón,9,Sucursal Sur,Pereira,5,Olga Ramírez,1937
2025-03-02,2025,Butifarra,3,Sucursal Norte,Bucaramanga,2,Romina Fernández,9550
2020-04-04,2020,Salchichón,4,Almacén Central,Medellín,8,Elena Ortiz,2171
2020-10-04,2020,Salchichón,10,Sucursal Sur,Bogotá,1,Nuria Vargas-Díaz,7748
2023-11-07,2023,Salchichón,11,Sucursal Este,Medellín,8,Olga Sánchez-Rojas,8013
2022-04-24,2022,Tocineta,4,Sucursal Este,Cali,3,Gerardo Ramírez,7301
2021-01-26,2021,Longaniza,1,Sucursal Oeste,Cúcuta,9,Maximiliano Soto,4619
2022-07-18,2022,Butifarra,7,Almacén Central,Cartagena,6,Victor Guerrero,10627
2025-04-12,2025,Jamón,4,Sucursal Norte,Cúcuta,7,Marco Ortega-Zamora,4253
2023-03-22,2023,Salchichón,3,Sucursal Norte,Bucaramanga,10,Agustina Muñoz,9408
2021-08-31,2021,Morcilla,8,Sucursal Sur,Pereira,10,Gustavo Reyes,8056
2025-10-01,2025,Tocineta,10,Sucursal Sur,Cartagena,7,Victor Gómez-Vega,6802
2020-09-11,2020,Longaniza,9,Sucursal Oeste,Cartagena,3,Sara Mendoza,10042
2021-01-18,2021,Longaniza,1,Sucursal Oeste,Cúcuta,3,Héctor Guillén,7948
2022-09-24,2022,Longaniza,9,Sucursal Norte,Pereira,5,Álvaro Jiménez,2256
2021-04-08,2021,Butifarra,4,Sucursal Norte,Bucaramanga,2,Andrea Suárez,1495
2021-08-14,2021,Longaniza,8,Sucursal Sur,Cali,3,Yago Vega,9712
2025-09-29,2025,Jamón,9,Sucursal Este,Barranquilla,5,Natalia Martínez,9972
2020-04-17,2020,Chorizo,4,Sucursal Norte,Pereira,8,Paco Gutiérrez-Domínguez,5424
2025-09-21,2025,Butifarra,9,Almacén Central,Pereira,1,Elisa Santiago,10853
2020-06-13,2020,Salchichón,6,Sucursal Oeste,Bucaramanga,3,Rebeca Moreno-Santos,5302
2025-09-15,2025,Longaniza,9,Sucursal Oeste,Bucaramanga,2,Valentina Martín,8921
2023-01-19,2023,Butifarra,1,Sucursal Este,Cúcuta,1,Ximena Ibañez,8392
2022-05-29,2022,Salchichón,5,Sucursal Norte,Medellín,9,Nicolás Santiago,3055
2021-08-03,2021,Salchichón,8,Almacén Central,Cartagena,9,Sofía García,6270
2021-02-03,2021,Longaniza,2,Sucursal Norte,Cali,3,Pedro Solís,7300
2024-04-20,2024,Longaniza,4,Sucursal Este,Cartagena,2,Teresa Fernández-Blanco,9988
2020-04-05,2020,Salchichón,4,Sucursal Norte,Barranquilla,2,Rocío Herrera,2369
2021-12-07,2021,Tocineta,12,Almacén Central,Bucaramanga,7,Josefina Cardona,8322
2025-02-18,2025,Longaniza,2,Sucursal Oeste,Cartagena,5,Mario Moreno,4332
2023-08-07,2023,Jamón,8,Sucursal Sur,Cali,5,Hugo Contreras-Núñez,10491
2021-09-02,2021,Butifarra,9,Sucursal Este,Medellín,5,Jorge Ortega,10551
2021-05-01,2021,Longaniza,5,Almacén Central,Bogotá,9,Yolanda Guerrero,8746
2021-05-04,2021,Morcilla,5,Sucursal Este,Cali,4,Lourdes Aguilar,1489
2021-05-03,2021,Jamón,5,Sucursal Sur,Medellín,8,Marco Iglesias,10052
2022-06-07,2022,Chorizo,6,Sucursal Oeste,Medellín,8,Yago Ramos,6226
2023-07-28,2023,Longaniza,7,Sucursal Oeste,Bucaramanga,2,Isabella Romero,10374
2022-05-16,2022,Morcilla,5,Sucursal Sur,Barranquilla,7,Mauricio Ortiz,5439
2020-05-28,2020,Jamón,5,Sucursal Este,Bogotá,1,Romina Castillo,4310
2020-01-07,2020,Salchichón,1,Sucursal Sur,Bucaramanga,7,Emilio Montes-Jiménez,2751
2023-09-08,2023,Jamón,9,Sucursal Oeste,Bogotá,2,Cristina Escobar,1667
2024-11-24,2024,Morcilla,11,Almacén Central,Cúcuta,2,Elisa Ibañez,3518
2021-09-07,2021,Longaniza,9,Sucursal Sur,Cartagena,9,Cira Caballero,10685
2021-06-04,2021,Butifarra,6,Sucursal Oeste,Cartagena,6,Santiago García-Reyes,8617
2022-01-07,2022,Tocineta,1,Almacén Central,Cali,8,Jesús Díaz-Sierra,4574
2021-04-12,2021,Longaniza,4,Sucursal Oeste,Barranquilla,9,Camilo Fernández,7672
2025-04-03,2025,Longaniza,4,Almacén Central,Pereira,2,Sofía Gutiérrez-Núñez,1906
2023-06-08,2023,Salchichón,6,Sucursal Norte,Cali,7,Camila Lozano,5603
2022-04-12,2022,Salchichón,4,Sucursal Oeste,Cali,3,Valentina Vargas,2097
2022-03-29,2022,Jamón,3,Sucursal Este,Barranquilla,6,Ramón Medina,5842
2024-06-08,2024,Chorizo,6,Sucursal Oeste,Barranquilla,6,Valentina Caballero,5432
2021-08-21,2021,Butifarra,8,Almacén Central,Bucaramanga,4,Teodoro Salazar,10898
2022-10-13,2022,Morcilla,10,Sucursal Norte,Bucaramanga,10,Hugo Serrano-Mendoza,2894
2022-05-30,2022,Tocineta,5,Sucursal Oeste,Cali,5,Antonia Ortiz,4928
2025-12-15,2025,Longaniza,12,Sucursal Sur,Cúcuta,4,Sergio Acosta-Ruiz,6641
2020-03-17,2020,Morcilla,3,Sucursal Oeste,Bogotá,10,Lorenzo Pardo,3041
2022-09-20,2022,Longaniza,9,Sucursal Oeste,Barranquilla,9,Renata Ferrer,6014
2024-12-09,2024,Butifarra,12,Sucursal Oeste,Barranquilla,10,Adrián Herrera-Iglesias,4054
2020-07-09,2020,Salchichón,7,Sucursal Oeste,Barranquilla,9,Sergio Blanco,9984
2020-06-13,2020,Salchichón,6,Sucursal Sur,Bogotá,2,Vicente Lara-Calvo,8127
2022-10-14,2022,Morcilla,10,Sucursal Este,Barranquilla,2,Felipe Mendoza,7442
2023-10-18,2023,Longaniza,10,Sucursal Este,Medellín,9,Andrés Álvarez,3978
2020-08-31,2020,Salchichón,8,Sucursal Norte,Medellín,8,Liliana Lara,5520
2021-07-02,2021,Butifarra,7,Almacén Central,Bogotá,8,Gabriel Cano,9804
2024-06-14,2024,Morcilla,6,Sucursal Este,Cali,10,Agustina Medina-Solís,3290
2025-09-24,2025,Chorizo,9,Sucursal Sur,Bucaramanga,6,Montserrat Gómez,1508
2022-02-23,2022,Tocineta,2,Sucursal Norte,Medellín,1,Willy Castillo,6446
2021-06-22,2021,Salchichón,6,Sucursal Oeste,Medellín,8,Teresa Vázquez-Estrada,7685
2025-02-06,2025,Salchichón,2,Almacén Central,Cartagena,4,Elena Alonso,3030
2022-01-05,2022,Longaniza,1,Sucursal Oeste,Pereira,6,Sofía Guerrero,4294
2025-11-14,2025,Chorizo,11,Sucursal Sur,Pereira,6,Tania García-Santiago,7635
2022-10-28,2022,Tocineta,10,Almacén Central,Cúcuta,8,Marcela Martín,6253
2020-02-20,2020,Longaniza,2,Sucursal Este,Bogotá,9,Luciana Mendoza,9033
2020-09-08,2020,Butifarra,9,Sucursal Sur,Cali,4,Verónica Estrada,7819
2022-11-25,2022,Chorizo,11,Sucursal Oeste,Cali,2,Lucas Cortes-Sanz,6608
2024-10-10,2024,Jamón,10,Sucursal Norte,Cartagena,1,Paco Ferrer,3174
2023-04-03,2023,Salchichón,4,Sucursal Este,Medellín,1,Isabel García,5490
2025-03-13,2025,Jamón,3,Sucursal Norte,Pereira,2,Sofía Estrada,2449
2025-11-11,2025,Butifarra,11,Sucursal Este,Cartagena,1,Leonardo Mendez,8702
2023-12-17,2023,Chorizo,12,Sucursal Este,Bucaramanga,8,Salomé Martín-Montes,8619
2020-09-15,2020,Longaniza,9,Almacén Central,Medellín,2,Santiago Santos,7161
2020-03-01,2020,Salchichón,3,Sucursal Este,Cali,9,Daniel Peralta-Núñez,6796
2025-11-04,2025,Morcilla,11,Sucursal Oeste,Cali,6,Bruno Cortés,2460
2021-12-24,2021,Jamón,12,Sucursal Sur,Cartagena,7,Boris Álvarez,2141
2024-06-29,2024,Tocineta,6,Sucursal Oeste,Cúcuta,9,Félix Medina,3536
2025-02-08,2025,Longaniza,2,Sucursal Norte,Bucaramanga,6,Ernesto Zamora,7233
2025-10-08,2025,Tocineta,10,Sucursal Este,Medellín,1,Antonio Montes-Martín,10050
2021-11-01,2021,Longaniza,11,Almacén Central,Pereira,10,Miguel Gutiérrez-Vidal,3776
2024-07-07,2024,Morcilla,7,Sucursal Norte,Cúcuta,2,Quique Peña-Lozano,8237
2021-06-18,2021,Morcilla,6,Sucursal Sur,Cali,9,Ana Vázquez,3493
2020-06-13,2020,Butifarra,6,Sucursal Norte,Cúcuta,1,Leo Paredes,1871
2024-02-04,2024,Salchichón,2,Sucursal Este,Cartagena,5,Elena Villanueva-Castillo,4667
2022-07-11,2022,Butifarra,7,Sucursal Oeste,Medellín,8,Nico Vega-Lorenzo,8094
2024-02-06,2024,Butifarra,2,Sucursal Oeste,Bogotá,6,Carolina Medina,9143
2021-12-21,2021,Salchichón,12,Sucursal Sur,Cali,5,Antonio Jiménez,10086
2020-02-03,2020,Morcilla,2,Sucursal Sur,Cartagena,1,Francisco Cortés,3325
2024-06-22,2024,Salchichón,6,Sucursal Este,Cartagena,4,Alba Soto,6395
2025-01-01,2025,Longaniza,1,Sucursal Este,Medellín,1,Alicia Esteban,1704
2020-03-19,2020,Butifarra,3,Sucursal Sur,Cartagena,3,Beatriz Gutiérrez,9459
2022-06-06,2022,Jamón,6,Sucursal Oeste,Bogotá,5,Alejandro Gutiérrez-Reyes,8934
2025-08-01,2025,Salchichón,8,Sucursal Norte,Pereira,2,Willy Rojas,1419
2023-08-13,2023,Tocineta,8,Sucursal Norte,Medellín,8,Zoe González,5748
2023-01-12,2023,Jamón,1,Sucursal Este,Bogotá,8,Lucía Cardona,7551
2022-07-20,2022,Morcilla,7,Almacén Central,Barranquilla,9,Alba Vázquez,5050
2024-05-08,2024,Salchichón,5,Sucursal Sur,Medellín,8,Santiago Guerrero,7660
2025-09-01,2025,Salchichón,9,Sucursal Este,Pereira,2,Isabel Lozano,6996
2024-07-03,2024,Morcilla,7,Sucursal Norte,Barranquilla,8,Raúl Santiago,8238
2022-02-20,2022,Tocineta,2,Almacén Central,Bogotá,10,Úrsula Hidalgo,1753
2021-04-14,2021,Tocineta,4,Sucursal Oeste,Barranquilla,8,Sandra Pascual,4370
2021-07-17,2021,Morcilla,7,Sucursal Este,Cartagena,9,Antonio Montes-Martín,10050
2021-12-31,2021,Tocineta,12,Almacén Central,Bucaramanga,2,Natalia Ibañez,7360
2025-06-26,2025,Chorizo,6,Sucursal Sur,Cali,4,Jana Cano,3359
2022-12-02,2022,Chorizo,12,Sucursal Este,Cúcuta,2,Enrique Peralta-Rivera,7666
2025-09-19,2025,Butifarra,9,Sucursal Oeste,Bogotá,8,Carolina Navarro,7579
2025-02-23,2025,Longaniza,2,Sucursal Sur,Cali,5,Gabriela Cortés-Lorenzo,6276
2022-08-15,2022,Morcilla,8,Sucursal Oeste,Cali,10,Teresa Moreno-Santiago,8639
2021-06-20,2021,Jamón,6,Sucursal Sur,Medellín,8,Diana Rubio,2036
2023-01-22,2023,Jamón,1,Sucursal Norte,Pereira,2,Adrián Marín,1044
2024-09-29,2024,Morcilla,9,Sucursal Norte,Barranquilla,7,Teodoro Ibañez,2207
2024-09-12,2024,Salchichón,9,Sucursal Sur,Cartagena,10,Cristina Castillo-Gil,6273
2022-06-02,2022,Longaniza,6,Sucursal Oeste,Bucaramanga,4,Rafael Ferrer,10012
2023-02-08,2023,Tocineta,2,Almacén Central,Bucaramanga,1,Camilo Ramos-Pascual,4338
2024-12-02,2024,Longaniza,12,Sucursal Oeste,Cúcuta,10,Emma Guerrero,10647
2020-06-27,2020,Chorizo,6,Sucursal Este,Cúcuta,1,Damián Jiménez,1577
2023-05-29,2023,Morcilla,5,Sucursal Este,Bucaramanga,7,Mateo Martín,2941
2024-08-19,2024,Morcilla,8,Sucursal Oeste,Medellín,7,Germán Rojas,9091
2024-10-28,2024,Butifarra,10,Sucursal Este,Barranquilla,3,Carmen Jiménez,5206
2023-10-04,2023,Morcilla,10,Almacén Central,Pereira,7,Nadia Escobar,3796
2021-05-09,2021,Salchichón,5,Sucursal Oeste,Barranquilla,1,Elisa Guerrero-Sanz,5016
2022-04-03,2022,Salchichón,4,Sucursal Sur,Bucaramanga,8,Alma Zamora,3927
2020-07-25,2020,Tocineta,7,Sucursal Norte,Cúcuta,4,Luis Escobar,9427
2020-01-23,2020,Butifarra,1,Sucursal Sur,Pereira,8,Santi Lorenzo,6120
2023-09-10,2023,Jamón,9,Sucursal Oeste,Bogotá,8,Lucas Hidalgo-Delgado,7567
2024-11-17,2024,Chorizo,11,Sucursal Este,Pereira,8,Mariana Soto,7774
2025-07-04,2025,Butifarra,7,Sucursal Este,Bogotá,8,Tania Blanco,10953
2023-11-10,2023,Butifarra,11,Sucursal Oeste,Pereira,9,Leonardo Marín,7162
2025-06-08,2025,Chorizo,6,Sucursal Oeste,Bucaramanga,3,Esteban Mendoza,8962
2021-07-27,2021,Longaniza,7,Sucursal Este,Barranquilla,9,Sara Sierra-Núñez,1726
2023-06-17,2023,Longaniza,6,Almacén Central,Bogotá,2,Óscar Méndez,1642
2020-06-24,2020,Butifarra,6,Sucursal Sur,Pereira,7,Pablo Ramírez,3385
2025-05-09,2025,Chorizo,5,Sucursal Este,Medellín,8,Sofía Ibañez-Romero,8614
2022-12-15,2022,Butifarra,12,Almacén Central,Cúcuta,10,Cristian Morales,3514
2020-07-11,2020,Longaniza,7,Sucursal Este,Medellín,4,Manuel Acosta,9090
2021-09-28,2021,Salchichón,9,Sucursal Este,Bucaramanga,2,Irene Díaz-Medina,7638
2022-05-15,2022,Morcilla,5,Sucursal Oeste,Cartagena,5,Leo Pérez,4256
2020-06-01,2020,Morcilla,6,Almacén Central,Bogotá,2,Ana Medina,8191
2020-12-13,2020,Morcilla,12,Almacén Central,Medellín,8,Damián Diez-Vega,2442
2025-07-08,2025,Chorizo,7,Sucursal Oeste,Medellín,9,Fabián Martín,10347
2020-03-05,2020,Morcilla,3,Sucursal Sur,Bucaramanga,8,Laura Escobar,4421
2022-11-30,2022,Chorizo,11,Sucursal Oeste,Pereira,2,Renata Navarro-Cortés,5589
2024-04-22,2024,Longaniza,4,Sucursal Norte,Pereira,3,Natalia Castro,10715
2023-09-11,2023,Tocineta,9,Sucursal Oeste,Cartagena,9,Teodoro Blanco,7335
2025-10-16,2025,Butifarra,10,Almacén Central,Medellín,10,Mónica Rivera,8624
2022-07-07,2022,Tocineta,7,Sucursal Este,Medellín,6,Tania Bravo-León,8009
2022-07-20,2022,Jamón,7,Sucursal Oeste,Bogotá,3,Paula Guerrero,2247
2022-10-03,2022,Tocineta,10,Sucursal Sur,Bucaramanga,5,Fernando Santos,5709
2025-11-28,2025,Butifarra,11,Sucursal Este,Barranquilla,1,Kevin Cardona-Flores,9400
2025-04-11,2025,Longaniza,4,Sucursal Oeste,Cúcuta,10,Maximiliano Contreras-Reyes,8426
2020-02-11,2020,Tocineta,2,Sucursal Sur,Cartagena,1,Vanesa Soto-Estrada,5949
2025-12-27,2025,Longaniza,12,Sucursal Norte,Pereira,2,Sergio Rojas-Ferrer,4693
2025-03-23,2025,Chorizo,3,Sucursal Sur,Cartagena,3,Nuria Gallego,4915
2023-08-24,2023,Tocineta,8,Sucursal Oeste,Pereira,8,Fabián Ferrer,10989
2021-03-31,2021,Chorizo,3,Sucursal Norte,Barranquilla,10,Nuria Castillo-Blanco,10300
2025-11-30,2025,Chorizo,11,Sucursal Oeste,Cúcuta,5,Yago Castillo,4535
2021-10-20,2021,Chorizo,10,Sucursal Sur,Barranquilla,4,Marco Blanco,4797
2023-05-13,2023,Tocineta,5,Sucursal Norte,Barranquilla,5,Darío López-Gómez,10222
2024-08-01,2024,Butifarra,8,Sucursal Norte,Cali,3,Rosa Calvo,6447
2024-07-07,2024,Longaniza,7,Sucursal Oeste,Pereira,3,Óscar Sánchez,4523
2021-12-22,2021,Morcilla,12,Almacén Central,Bucaramanga,5,Leo Rojas,10334
2021-10-02,2021,Chorizo,10,Sucursal Norte,Medellín,7,Vanesa Guillén,4473
2023-08-29,2023,Butifarra,8,Sucursal Oeste,Barranquilla,2,Esteban Miranda,2846
2021-02-24,2021,Longaniza,2,Sucursal Este,Barranquilla,6,Enrique Ibañez,2716
2022-02-08,2022,Morcilla,2,Sucursal Norte,Bucaramanga,3,Úrsula Cruz,5457
2024-08-28,2024,Chorizo,8,Sucursal Sur,Barranquilla,2,Jorge León,4584
2023-12-06,2023,Chorizo,12,Sucursal Oeste,Pereira,8,Rebeca Gómez-González,2582
2020-03-11,2020,Tocineta,3,Sucursal Oeste,Bogotá,8,Luis Iglesias,8537
2020-01-06,2020,Salchichón,1,Sucursal Norte,Bogotá,6,Yago Cardona,6440
2025-01-09,2025,Salchichón,1,Sucursal Norte,Bucaramanga,5,Guillermo González,7292
2025-10-21,2025,Tocineta,10,Sucursal Norte,Bogotá,7,Maximiliano Moreno-Prieto,8788
2022-12-12,2022,Morcilla,12,Sucursal Este,Bucaramanga,5,Jorge Lozano,4188
2022-12-26,2022,Butifarra,12,Sucursal Este,Barranquilla,1,Quique Herrera,1115
2020-01-02,2020,Morcilla,1,Sucursal Este,Cali,4,Ernesto Cano,2444
2022-06-02,2022,Salchichón,6,Sucursal Sur,Cali,5,Mariana Ramírez,6897
2024-09-04,2024,Salchichón,9,Sucursal Sur,Cartagena,7,Boris Domínguez-Alonso,9573
2024-08-15,2024,Tocineta,8,Sucursal Sur,Barranquilla,1,Verónica Paredes-Delgado,1387
2023-03-31,2023,Salchichón,3,Sucursal Norte,Bogotá,1,Marina Aguilar,10878
2020-10-05,2020,Morcilla,10,Sucursal Sur,Cali,8,Lourdes Jiménez,4266
2021-10-20,2021,Salchichón,10,Sucursal Norte,Barranquilla,4,Laura Vega-Mendoza,4809
2021-11-28,2021,Salchichón,11,Sucursal Oeste,Bucaramanga,10,Manuel Carrasco,2345
2024-08-27,2024,Morcilla,8,Sucursal Oeste,Pereira,9,Uriel Iglesias,7012
2023-12-12,2023,Jamón,12,Sucursal Oeste,Barranquilla,1,Jesús Salazar,4891
2025-12-10,2025,Morcilla,12,Sucursal Este,Barranquilla,9,Damián Hernández,10230
2022-07-13,2022,Butifarra,7,Almacén Central,Barranquilla,9,Jesús Ramos-Vega,3867
2023-01-22,2023,Tocineta,1,Sucursal Oeste,Cali,9,Claudia Vega,5912
2025-02-03,2025,Tocineta,2,Sucursal Oeste,Medellín,4,Rubén Molina,8747
2023-01-05,2023,Tocineta,1,Sucursal Sur,Bucaramanga,8,Marcos Diez,4477
2025-01-17,2025,Tocineta,1,Sucursal Norte,Bogotá,6,Nadia Serrano-Guerrero,5402
2025-02-24,2025,Tocineta,2,Sucursal Oeste,Cali,3,Pedro Guerrero,1834
2025-10-04,2025,Morcilla,10,Sucursal Oeste,Bucaramanga,2,Mateo Martín,2941
2023-06-09,2023,Butifarra,6,Sucursal Sur,Bogotá,3,Antonio Gutiérrez,2128
2024-11-05,2024,Tocineta,11,Sucursal Sur,Bucaramanga,6,Teresa Marín,3188
2025-02-24,2025,Butifarra,2,Almacén Central,Pereira,5,Andrea Montes,10632
2025-10-27,2025,Salchichón,10,Sucursal Sur,Cali,1,Patricia Rojas,5522
2025-01-29,2025,Butifarra,1,Almacén Central,Bogotá,4,Sandra Esteban-Lorenzo,2937
2023-04-01,2023,Jamón,4,Sucursal Oeste,Bucaramanga,9,Camila Pérez-Aguilar,1425
2022-10-28,2022,Morcilla,10,Sucursal Este,Pereira,8,Alfonso Ortega,4080
2024-06-06,2024,Tocineta,6,Sucursal Este,Cúcuta,7,Carolina Vega,5542
2021-03-14,2021,Tocineta,3,Sucursal Norte,Barranquilla,4,Tania Bravo-León,8009
2025-06-12,2025,Tocineta,6,Sucursal Norte,Barranquilla,9,Nadia Rojas-Rubio,7596
2022-05-17,2022,Salchichón,5,Sucursal Norte,Medellín,10,Mario Navarro,3457
2021-12-05,2021,Chorizo,12,Sucursal Sur,Medellín,6,Héctor Jiménez,6668
2020-07-13,2020,Salchichón,7,Almacén Central,Bogotá,6,Verónica Rojas,6254
2023-06-16,2023,Butifarra,6,Sucursal Oeste,Bogotá,6,Silvia Hernández-Peña,9560
2021-03-16,2021,Salchichón,3,Sucursal Oeste,Bogotá,10,Cristian Cortes,3479
2023-04-03,2023,Butifarra,4,Sucursal Oeste,Bucaramanga,3,Victoria Guillén,8945
2022-08-11,2022,Salchichón,8,Sucursal Oeste,Cúcuta,9,Álvaro Rivera,8585
2024-09-05,2024,Chorizo,9,Sucursal Norte,Cali,1,Gerardo Solís-Peralta,7328
2024-04-25,2024,Longaniza,4,Sucursal Norte,Barranquilla,2,Emilio Paredes-Rodríguez,4290
2022-05-06,2022,Chorizo,5,Sucursal Norte,Pereira,7,Teresa Delgado,2399
2025-04-03,2025,Salchichón,4,Sucursal Oeste,Cúcuta,6,Teodoro Rodríguez-Soto,5665
2020-07-08,2020,Butifarra,7,Sucursal Norte,Barranquilla,7,Iván Rubio,6277
2025-01-07,2025,Morcilla,1,Sucursal Este,Cúcuta,2,Pilar Montes,6782
2020-09-05,2020,Tocineta,9,Almacén Central,Bogotá,1,Dalia Martínez-Vidal,3900
2020-08-18,2020,Longaniza,8,Sucursal Oeste,Cúcuta,9,Carlos Ortega,8358
2024-04-21,2024,Chorizo,4,Sucursal Norte,Cali,6,Alejandra Cortés-Peña,8133
2025-09-14,2025,Chorizo,9,Sucursal Este,Cartagena,8,Jorge Solís-Santos,3473
2022-08-15,2022,Morcilla,8,Sucursal Sur,Cartagena,9,Isaac Pascual,6757
2023-10-02,2023,Jamón,10,Sucursal Sur,Bogotá,6,Agustina García,5073
2021-12-25,2021,Salchichón,12,Almacén Central,Cartagena,7,Teresa García,9850
