fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2024-01-18,2024,Tocineta,1,Almacén Central,Pereira,10,Laura Pastor-Rojas,8789
2020-02-23,2020,Chorizo,2,Sucursal Sur,Cali,1,Emma Sánchez,8817
2024-03-09,2024,Tocineta,3,Sucursal Norte,Medellín,2,Catalina Serrano,8356
2020-01-27,2020,Morcilla,1,Sucursal Este,Pereira,7,Pedro Solís,7300
2022-01-04,2022,Chorizo,1,Sucursal Este,Barranquilla,10,Arturo Lozano,7357
2020-09-03,2020,Butifarra,9,Sucursal Norte,Bucaramanga,4,Arturo Ibañez-Guerrero,9367
2025-07-29,2025,Chorizo,7,Almacén Central,Cúcuta,6,Pilar Lozano-Alonso,2935
2025-11-08,2025,Morcilla,11,Sucursal Norte,Cali,5,Pablo Delgado,8970
2023-06-14,2023,Butifarra,6,Sucursal Norte,Cúcuta,9,Alfredo Suárez,8967
2022-08-03,2022,Chorizo,8,Sucursal Oeste,Bogotá,5,Rina Bravo,6736
2021-04-25,2021,Longaniza,4,Sucursal Oeste,Medellín,2,Luis Miranda,8969
2022-08-09,2022,Morcilla,8,Sucursal Sur,Cartagena,9,Carlos Carrasco-Prieto,4781
2023-04-28,2023,Chorizo,4,Sucursal Sur,Cartagena,6,Lázaro Salazar,10988
2021-09-26,2021,Chorizo,9,Sucursal Este,Cartagena,3,Pilar Castillo,5208
2022-01-18,2022,Chorizo,1,Sucursal Este,Cúcuta,10,Antonio González-Crespo,5957
2023-06-01,2023,Longaniza,6,Sucursal Norte,Barranquilla,4,Marina Soto-Vega,7692
2022-04-27,2022,Morcilla,4,Sucursal Norte,Barranquilla,3,Mateo Esteban,5037
2025-03-16,2025,Longaniza,3,Sucursal Este,Pereira,3,Cristina García,3990
2025-04-09,2025,Jamón,4,Sucursal Este,Barranquilla,5,Antonio Ruiz,1235
2024-11-03,2024,Tocineta,11,Sucursal Oeste,Barranquilla,3,Santiago Montes,9161
2021-01-02,2021,Longaniza,1,Sucursal Sur,Barranquilla,2,Lorenzo Molina,4505
2024-04-17,2024,Tocineta,4,Sucursal Este,Cartagena,8,Alfonso Benítez,4853
2022-06-02,2022,Butifarra,6,Sucursal Oeste,Pereira,10,Ana Reyes,8879
2023-12-09,2023,Morcilla,12,Sucursal Sur,Bogotá,10,Josefina Gómez,6623
2020-06-04,2020,Salchichón,6,Sucursal Este,Bucaramanga,3,Andrea Caballero,6472
2021-11-22,2021,Tocineta,11,Sucursal Sur,Medellín,10,Irene Castro-Miranda,1601
2023-04-04,2023,Chorizo,4,Sucursal Este,Cúcuta,8,Teresa Fernández-Blanco,9988
2024-01-27,2024,Tocineta,1,Sucursal Norte,Cúcuta,3,Humberto Pérez,5899
2021-12-20,2021,Salchichón,12,Sucursal Oeste,Barranquilla,2,Ricardo Ramos-Bravo,4511
2023-10-20,2023,Salchichón,10,Sucursal Sur,Cartagena,2,Lorenzo Jiménez-Martínez,7869
2022-04-27,2022,Butifarra,4,Sucursal Este,Bucaramanga,7,Alfredo Gil,8102
2023-07-01,2023,Salchichón,7,Sucursal Oeste,Cúcuta,7,Rodrigo Prieto,1727
2024-06-13,2024,Morcilla,6,Almacén Central,Medellín,9,Héctor Diez,1103
2025-05-26,2025,Jamón,5,Sucursal Norte,Cartagena,3,Gema Esteban,1902
2022-01-24,2022,Tocineta,1,Almacén Central,Cúcuta,8,Olivia Ortiz-Reyes,2657
2021-09-13,2021,Salchichón,9,Almacén Central,Cúcuta,4,Mariana Suárez-Navarro,4151
2025-07-09,2025,Butifarra,7,Sucursal Norte,Cali,6,Samuel Miranda,7167
2021-11-21,2021,Jamón,11,Sucursal Este,Barranquilla,4,Lucas Fuentes,9566
2021-08-12,2021,Chorizo,8,Sucursal Sur,Cali,6,Alfonso López,6929
2022-06-06,2022,Salchichón,6,Sucursal Este,Medellín,9,Cira Esteban-Martínez,4292
2025-05-25,2025,Tocineta,5,Sucursal Oeste,Pereira,9,Gustavo Cruz,9659
2021-01-16,2021,Butifarra,1,Sucursal Este,Pereira,9,Vanesa Lozano,3193
2022-11-07,2022,Butifarra,11,Sucursal Sur,Pereira,4,Lázaro Herrera-Santos,7243
2024-06-10,2024,Butifarra,6,Sucursal Este,Cúcuta,1,Elisa Gutiérrez,5883
2021-06-07,2021,Butifarra,6,Sucursal Norte,Cartagena,10,Rubén Cortés-Morales,8140
2020-06-27,2020,Longaniza,6,Sucursal Oeste,Barranquilla,10,Gabriela Santiago,7502
2025-04-11,2025,Morcilla,4,Sucursal Este,Pereira,6,Fernando Peralta-Guerrero,1134
2023-04-11,2023,Tocineta,4,Almacén Central,Cali,5,Felipe Cano,8355
2021-08-17,2021,Salchichón,8,Sucursal Sur,Bogotá,5,Beatriz Rojas,6667
2025-06-20,2025,Tocineta,6,Sucursal Sur,Bogotá,3,Paco Santos,7329
2020-07-20,2020,Tocineta,7,Sucursal Oeste,Barranquilla,3,Manuel Alonso,6706
2025-11-22,2025,Jamón,11,Sucursal Sur,Bogotá,10,Kike Gómez,5637
2021-12-10,2021,Salchichón,12,Sucursal Este,Bucaramanga,6,Eloy Ramírez,1411
2022-11-14,2022,Tocineta,11,Sucursal Este,Cartagena,6,Consuelo Cardona,3272
2024-06-13,2024,Chorizo,6,Almacén Central,Bogotá,6,Dalia Delgado,2240
2023-08-25,2023,Salchichón,8,Sucursal Este,Cartagena,10,Quique Pascual,1606
2023-07-05,2023,Jamón,7,Sucursal Oeste,Pereira,2,Marco Rivera,5404
2020-09-11,2020,Tocineta,9,Almacén Central,Cali,8,Miguel Lara,6961
2021-04-13,2021,Longaniza,4,Sucursal Oeste,Barranquilla,7,Miguel Vargas,3902
2020-03-16,2020,Butifarra,3,Sucursal Sur,Bucaramanga,3,Vanesa Vázquez,1622
2020-04-16,2020,Chorizo,4,Almacén Central,Cúcuta,2,Isaac Ferrer-Esteban,5174
2023-01-09,2023,Salchichón,1,Sucursal Oeste,Cúcuta,9,Vanesa Paredes,10637
2023-08-14,2023,Chorizo,8,Sucursal Sur,Cúcuta,5,Magdalena Santiago,9148
2022-09-08,2022,Tocineta,9,Sucursal Sur,Cali,9,Jonatan Guillén-Contreras,3111
2024-10-27,2024,Salchichón,10,Sucursal Oeste,Bucaramanga,7,Rina León-Delgado,5153
2023-01-28,2023,Chorizo,1,Sucursal Norte,Pereira,6,Yago Vega,7870
2024-08-20,2024,Morcilla,8,Sucursal Sur,Bogotá,6,Santi Zamora,7583
2025-08-10,2025,Morcilla,8,Sucursal Este,Cali,10,Martina Lorenzo-Fernández,2772
2021-07-20,2021,Morcilla,7,Sucursal Oeste,Pereira,10,Damián Vargas,8999
2025-10-07,2025,Chorizo,10,Sucursal Sur,Cartagena,3,Leo Medina,8078
2022-06-16,2022,Butifarra,6,Sucursal Oeste,Cúcuta,9,Jorge Suárez,6366
2025-05-21,2025,Jamón,5,Sucursal Este,Cartagena,9,Dalia Gutiérrez-Mendez,7257
2025-01-25,2025,Chorizo,1,Sucursal Sur,Cartagena,10,Boris Medina,9680
2024-01-31,2024,Jamón,1,Sucursal Este,Bucaramanga,5,Gloria Fernández,6291
2022-02-24,2022,Tocineta,2,Sucursal Oeste,Bogotá,9,Vanesa Pérez-Morales,2188
2021-12-23,2021,Jamón,12,Sucursal Sur,Bogotá,4,Óscar Suárez,1670
2020-08-18,2020,Butifarra,8,Sucursal Sur,Barranquilla,10,Isabella Álvarez-Fuentes,2762
2023-05-29,2023,Chorizo,5,Almacén Central,Bucaramanga,2,Roberto Lozano,3586
2021-04-07,2021,Longaniza,4,Sucursal Norte,Cúcuta,10,Angélica Rojas,5093
2024-07-29,2024,Salchichón,7,Sucursal Este,Cúcuta,9,Fabián Castillo-Guerrero,5907
2025-12-23,2025,Jamón,12,Sucursal Sur,Cúcuta,5,Blas Sanz,3071
2020-09-12,2020,Jamón,9,Almacén Central,Medellín,4,Maximiliano Cardona,3757
2021-07-12,2021,Butifarra,7,Sucursal Este,Cúcuta,4,Pablo Castillo,10435
2020-03-09,2020,Salchichón,3,Sucursal Sur,Cúcuta,8,Ernesto Villanueva,3038
2024-04-19,2024,Tocineta,4,Almacén Central,Bogotá,6,Pedro Guillén,2026
2023-11-06,2023,Salchichón,11,Almacén Central,Cartagena,6,Darío Rodríguez,9207
2025-06-28,2025,Butifarra,6,Sucursal Este,Pereira,2,Luis Escobar,9427
2022-03-29,2022,Chorizo,3,Almacén Central,Cúcuta,9,Nadia Acosta,10772
2023-07-20,2023,Chorizo,7,Almacén Central,Cali,1,Gustavo Morales,10373
2021-02-09,2021,Morcilla,2,Sucursal Este,Bogotá,8,Miguel Sánchez,6593
2021-09-30,2021,Chorizo,9,Sucursal Oeste,Barranquilla,8,Willy Núñez-Vega,5743
2024-12-07,2024,Jamón,12,Sucursal Oeste,Cali,6,Karla Herrera,3392
2025-02-26,2025,Morcilla,2,Almacén Central,Bogotá,3,Cristina Díaz-Diez,6285
2021-10-30,2021,Tocineta,10,Sucursal Oeste,Bucaramanga,4,Alma Guerrero,1492
2024-12-29,2024,Salchichón,12,Almacén Central,Bogotá,9,Emma Benítez,10515
2020-05-30,2020,Butifarra,5,Sucursal Este,Cartagena,8,Darío Rojas,1007
2020-09-17,2020,Chorizo,9,Sucursal Oeste,Barranquilla,10,Rosa Peña,8067
2020-12-31,2020,Longaniza,12,Almacén Central,Cartagena,6,Gonzalo Vidal,1504
2025-11-13,2025,Chorizo,11,Sucursal Este,Bogotá,5,Mateo Navarro,5472
2022-09-06,2022,Salchichón,9,Sucursal Norte,Pereira,4,Alma Santos,9418
2024-03-31,2024,Longaniza,3,Sucursal Oeste,Cali,2,Boris Álvarez,2141
2021-11-14,2021,Salchichón,11,Sucursal Sur,Medellín,4,Eduardo Reyes-Pérez,1473
2021-12-07,2021,Butifarra,12,Sucursal Oeste,Medellín,10,Vanesa Villanueva,6732
2022-06-18,2022,Longaniza,6,Sucursal Este,Bogotá,5,Kike Peralta,9224
2022-07-27,2022,Longaniza,7,Sucursal Sur,Cali,7,Miguel Ramos,6781
2025-01-22,2025,Chorizo,1,Sucursal Oeste,Cali,4,Camila Pastor-Cortes,7779
2021-02-03,2021,Longaniza,2,Sucursal Este,Cúcuta,8,Marina Ferrer,5042
2024-09-16,2024,Morcilla,9,Sucursal Oeste,Bogotá,5,Ramón Serrano,6320
2023-05-07,2023,Tocineta,5,Sucursal Sur,Bucaramanga,3,Eugenia González,6165
2023-11-15,2023,Salchichón,11,Sucursal Norte,Cali,3,Isabella Rojas-Suárez,9913
2020-09-04,2020,Morcilla,9,Sucursal Oeste,Bogotá,3,Mariana Soto,2926
2023-08-04,2023,Morcilla,8,Sucursal Norte,Barranquilla,5,Rebeca Iglesias-García,5017
2022-11-27,2022,Chorizo,11,Sucursal Este,Bucaramanga,10,Gloria Guerrero,8016
2021-08-24,2021,Tocineta,8,Sucursal Norte,Cali,2,Santiago Guillén-Méndez,3260
2022-01-25,2022,Tocineta,1,Sucursal Norte,Pereira,5,Paloma Castillo,6536
2021-01-26,2021,Salchichón,1,Sucursal Sur,Bogotá,10,Kike Mendez,4746
2021-02-17,2021,Tocineta,2,Almacén Central,Cúcuta,3,Álvaro Moreno-Pascual,7082
2021-10-28,2021,Chorizo,10,Sucursal Norte,Medellín,8,Hugo Serrano-Mendoza,2894
2020-07-13,2020,Tocineta,7,Sucursal Norte,Barranquilla,6,Elena Delgado,6000
2022-10-18,2022,Morcilla,10,Sucursal Sur,Cali,2,Rosa Pascual,4236
2023-05-04,2023,Tocineta,5,Sucursal Oeste,Cúcuta,5,Isaac Castillo,4464
2023-05-31,2023,Butifarra,5,Almacén Central,Barranquilla,9,Ana Martínez,1592
2025-05-16,2025,Morcilla,5,Almacén Central,Cúcuta,7,Nicolás Cortés-Bravo,10024
2025-10-15,2025,Butifarra,10,Sucursal Sur,Cúcuta,1,Daniel Suárez,4678
2025-08-28,2025,Salchichón,8,Sucursal Este,Bucaramanga,7,Carlos Prieto-Crespo,4743
2021-09-23,2021,Morcilla,9,Sucursal Norte,Cali,5,Camila Pardo-Peralta,7138
2021-05-12,2021,Tocineta,5,Sucursal Norte,Bucaramanga,6,Ricardo Ramos,7576
2020-01-26,2020,Longaniza,1,Almacén Central,Cali,6,Graciela Bravo,7205
2023-07-28,2023,Longaniza,7,Sucursal Sur,Barranquilla,4,Quique Ortega-Hidalgo,7899
2024-12-27,2024,Chorizo,12,Sucursal Norte,Bucaramanga,1,Camila Suárez-Lorenzo,9151
2022-12-09,2022,Butifarra,12,Almacén Central,Barranquilla,5,Sebastián Ramírez,1889
2021-09-25,2021,Longaniza,9,Sucursal Norte,Bucaramanga,10,Gabriela Aguilar-Hidalgo,7896
2021-10-22,2021,Morcilla,10,Almacén Central,Cartagena,3,Claudia Mendoza,1243
2025-01-10,2025,Longaniza,1,Almacén Central,Cartagena,3,Teodoro Núñez,1980
2025-04-02,2025,Salchichón,4,Sucursal Este,Bogotá,1,Gisela Escobar-Guillén,3861
2023-12-20,2023,Salchichón,12,Almacén Central,Cúcuta,2,Damián Acosta,4171
2022-04-24,2022,Longaniza,4,Sucursal Este,Pereira,2,Pedro Gutiérrez,1905
2020-05-18,2020,Salchichón,5,Sucursal Norte,Cali,2,Victor Serrano,8438
2020-08-01,2020,Butifarra,8,Sucursal Este,Bucaramanga,7,Marina Mendoza,10290
2025-12-13,2025,Longaniza,12,Almacén Central,Cartagena,10,Gerardo Lorenzo,10759
2025-06-07,2025,Tocineta,6,Sucursal Este,Bucaramanga,3,Damián Muñoz,4325
2023-03-10,2023,Longaniza,3,Sucursal Norte,Medellín,6,Eugenia Peralta,10744
2020-11-22,2020,Longaniza,11,Sucursal Norte,Medellín,3,Jorge Salazar,10729
2020-03-30,2020,Morcilla,3,Sucursal Oeste,Pereira,7,Fabián Pardo,6149
2024-03-27,2024,Salchichón,3,Sucursal Oeste,Medellín,1,Iván Diez,1864
2023-03-26,2023,Butifarra,3,Sucursal Sur,Bucaramanga,10,Paulina Solís,10125
2020-02-04,2020,Tocineta,2,Almacén Central,Cali,6,Boris Benítez,1226
2021-09-02,2021,Morcilla,9,Sucursal Norte,Cúcuta,6,Roberto Sánchez,1552
2020-06-03,2020,Jamón,6,Sucursal Oeste,Pereira,5,Willy Bravo,1737
2022-12-18,2022,Tocineta,12,Sucursal Oeste,Cúcuta,3,Cristina Campos,1993
2022-10-13,2022,Butifarra,10,Almacén Central,Cúcuta,7,Claudia Ferrer-Sanz,4808
2024-02-28,2024,Morcilla,2,Sucursal Norte,Cúcuta,6,Laura Álvarez,8715
2024-05-14,2024,Longaniza,5,Sucursal Norte,Cali,1,Alicia Gómez,3710
2020-02-12,2020,Chorizo,2,Sucursal Este,Medellín,10,Laura Ortiz,5379
2020-02-13,2020,Longaniza,2,Sucursal Norte,Bogotá,1,Isaac González,7917
2020-06-30,2020,Tocineta,6,Sucursal Sur,Cartagena,2,Emilia Benítez-Pastor,8455
2023-11-21,2023,Butifarra,11,Sucursal Sur,Barranquilla,10,Isabella Herrera,3914
2020-05-15,2020,Jamón,5,Sucursal Este,Cali,6,Rubén Santos-Benítez,6652
2025-08-31,2025,Chorizo,8,Almacén Central,Cúcuta,8,Maximiliano Pérez,10819
2024-08-26,2024,Morcilla,8,Sucursal Norte,Medellín,1,Luis Vega,3819
2021-04-04,2021,Longaniza,4,Sucursal Este,Cartagena,10,Sandra Lara,9127
2025-10-31,2025,Chorizo,10,Sucursal Este,Pereira,9,Humberto Ibañez,1228
2023-11-22,2023,Morcilla,11,Almacén Central,Bucaramanga,9,Adán Ruiz,9685
2020-12-05,2020,Chorizo,12,Sucursal Sur,Cartagena,7,Isaac Guillén-Domínguez,8199
2024-09-16,2024,Longaniza,9,Sucursal Norte,Pereira,6,Ignacio Méndez,6381
2022-03-24,2022,Butifarra,3,Sucursal Norte,Cúcuta,7,Roberto Lara,3982
2024-02-23,2024,Jamón,2,Sucursal Sur,Cúcuta,3,Úrsula Salazar-Ortiz,3638
2024-02-21,2024,Longaniza,2,Sucursal Este,Barranquilla,9,Alejandra Mendez,1452
2023-06-21,2023,Morcilla,6,Almacén Central,Cali,10,Santi Gómez-Zamora,7049
2021-07-30,2021,Morcilla,7,Sucursal Oeste,Cúcuta,3,Olivia Hidalgo,3361
2022-06-12,2022,Chorizo,6,Sucursal Sur,Barranquilla,5,Pablo Sierra-Castillo,3813
2024-11-10,2024,Tocineta,11,Sucursal Este,Bogotá,3,Victoria Miranda,10341
2023-08-21,2023,Morcilla,8,Sucursal Este,Bucaramanga,6,Eduardo Reyes-Pérez,1473
2021-05-29,2021,Chorizo,5,Almacén Central,Cúcuta,4,Raúl Pardo-Sanz,1158
2025-09-19,2025,Longaniza,9,Almacén Central,Pereira,10,Israel Martínez-Rubio,4143
2022-12-31,2022,Longaniza,12,Almacén Central,Bucaramanga,6,Quique Cortés,4097
2025-04-22,2025,Butifarra,4,Sucursal Sur,Pereira,7,María Villanueva,2490
2025-11-06,2025,Morcilla,11,Sucursal Sur,Bucaramanga,8,Santi Álvarez,8471
2021-02-22,2021,Tocineta,2,Sucursal Oeste,Cartagena,5,Tania Muñoz,10010
2024-02-09,2024,Jamón,2,Sucursal Oeste,Cartagena,9,Mauricio Villanueva,6875
2020-08-17,2020,Chorizo,8,Sucursal Norte,Pereira,9,Vanesa Pastor,7428
2022-09-04,2022,Tocineta,9,Sucursal Norte,Pereira,5,Samuel Ibañez,7545
2021-09-29,2021,Jamón,9,Sucursal Oeste,Cúcuta,4,Sofía Solís-Estrada,8204
2024-06-01,2024,Jamón,6,Almacén Central,Barranquilla,1,Sofía Díaz-Martínez,6820
2021-07-05,2021,Salchichón,7,Almacén Central,Bogotá,4,Consuelo Lozano,6148
2022-03-17,2022,Butifarra,3,Sucursal Sur,Medellín,6,Victoria Benítez,9377
2023-11-28,2023,Jamón,11,Sucursal Oeste,Medellín,2,Mireia Solís-Muñoz,9392
2025-10-24,2025,Salchichón,10,Almacén Central,Medellín,9,Manuel Marín,4471
2024-11-03,2024,Tocineta,11,Sucursal Oeste,Bucaramanga,2,Humberto Vázquez,3671
2020-04-17,2020,Salchichón,4,Almacén Central,Cúcuta,5,Adrián Morales-Suárez,7188
2025-09-03,2025,Longaniza,9,Almacén Central,Cartagena,1,Fernando León,7770
2024-12-09,2024,Butifarra,12,Sucursal Norte,Pereira,6,Sergio Guerrero-Calvo,8621
2024-02-25,2024,Tocineta,2,Sucursal Norte,Bogotá,7,Bruno García,1050
2024-05-14,2024,Longaniza,5,Sucursal Sur,Barranquilla,8,Laura Ibañez,6183
2023-11-02,2023,Butifarra,11,Sucursal Norte,Barranquilla,2,Catalina Reyes,4342
2021-04-10,2021,Butifarra,4,Sucursal Este,Bucaramanga,6,Óscar Carrasco,10812
2025-05-22,2025,Longaniza,5,Sucursal Sur,Cali,6,Germán Miranda,5334
2025-10-21,2025,Longaniza,10,Sucursal Oeste,Bogotá,7,Yolanda Castro,3217
2024-12-05,2024,Longaniza,12,Almacén Central,Barranquilla,3,Guillermo Ortega,7713
2023-07-13,2023,Morcilla,7,Almacén Central,Bucaramanga,3,Cristina Guerrero,4336
2025-05-17,2025,Butifarra,5,Sucursal Oeste,Bucaramanga,6,Mireia Cortés-Méndez,2533
2023-05-26,2023,Longaniza,5,Sucursal Este,Cúcuta,9,Iván Contreras,9813
2023-07-08,2023,Morcilla,7,Sucursal Este,Cartagena,3,Álvaro Castro,9170
2020-01-18,2020,Longaniza,1,Sucursal Este,Cartagena,8,Alfredo Delgado,2744
2020-02-29,2020,Butifarra,2,Sucursal Norte,Bucaramanga,4,Sandra González,7822
2025-06-21,2025,Morcilla,6,Almacén Central,Bogotá,9,Rina Rojas,1372
2024-04-24,2024,Longaniza,4,Sucursal Sur,Bucaramanga,1,Dalia Prieto,8859
2022-08-23,2022,Longaniza,8,Sucursal Sur,Bucaramanga,3,Diego Hidalgo,7634
2023-10-13,2023,Butifarra,10,Sucursal Norte,Cali,9,Fabián Molina,1916
2020-09-30,2020,Morcilla,9,Sucursal Este,Barranquilla,9,Nicolás Lozano-Rivera,1390
2023-01-26,2023,Salchichón,1,Sucursal Este,Cartagena,3,Arturo Ibañez,9564
2024-02-12,2024,Chorizo,2,Sucursal Norte,Cartagena,8,Rina Herrera-Martínez,5891
2025-08-23,2025,Longaniza,8,Almacén Central,Barranquilla,4,Mariana Pascual-Mendoza,8521
2025-10-28,2025,Morcilla,10,Sucursal Norte,Barranquilla,4,Diana Sierra,5347
2024-10-18,2024,Longaniza,10,Sucursal Sur,Barranquilla,6,Isabella Iglesias,10464
2020-01-13,2020,Tocineta,1,Sucursal Sur,Bogotá,8,Olga Morales,1649
2024-12-13,2024,Morcilla,12,Sucursal Este,Medellín,1,Gabriel Ferrer-Medina,4156
2022-07-29,2022,Jamón,7,Sucursal Oeste,Pereira,9,Elisa Villanueva,3220
2021-12-26,2021,Jamón,12,Sucursal Este,Cali,2,Álvaro Jiménez,10804
2025-06-06,2025,Butifarra,6,Sucursal Oeste,Medellín,1,Sandra Méndez-Soto,1529
2020-05-19,2020,Salchichón,5,Sucursal Norte,Cali,10,Benjamín Méndez,9664
2024-03-28,2024,Chorizo,3,Sucursal Sur,Medellín,5,Ricardo Villanueva,9168
2022-10-19,2022,Tocineta,10,Sucursal Sur,Cartagena,9,Teresa Moreno-Santiago,8639
2020-11-27,2020,Jamón,11,Sucursal Oeste,Barranquilla,9,Sandra Navarro-Pardo,2233
2020-10-04,2020,Chorizo,10,Sucursal Este,Cartagena,6,Regina López-Hernández,10613
2020-01-07,2020,Chorizo,1,Almacén Central,Cali,3,Nuria Esteban,3778
2021-05-02,2021,Butifarra,5,Sucursal Sur,Cúcuta,4,Beatriz Vázquez-García,4043
2022-09-14,2022,Butifarra,9,Almacén Central,Bucaramanga,9,Alfredo Santos-Acosta,3317
2023-07-01,2023,Longaniza,7,Sucursal Oeste,Barranquilla,1,Jacqueline Vidal,1548
2022-06-22,2022,Morcilla,6,Almacén Central,Bucaramanga,9,Rina Lorenzo,4558
2023-08-03,2023,Salchichón,8,Almacén Central,Bogotá,4,Emma Sierra-Alonso,8193
2025-07-20,2025,Tocineta,7,Sucursal Sur,Cartagena,8,Benjamín Moreno-Caballero,2395
2022-04-16,2022,Tocineta,4,Sucursal Sur,Barranquilla,5,Sandra Soto,10053
2021-11-22,2021,Morcilla,11,Sucursal Sur,Bucaramanga,1,Carlos Peralta,8881
2025-01-05,2025,Jamón,1,Sucursal Oeste,Cali,4,Gabriel León-Torres,9208
2022-06-12,2022,Morcilla,6,Sucursal Sur,Cali,4,Uriel Guillén,10319
2025-03-05,2025,Salchichón,3,Sucursal Oeste,Cartagena,3,Óscar Rodríguez,4751
2024-12-29,2024,Tocineta,12,Almacén Central,Bucaramanga,2,Luciana Martín,3534
2021-01-11,2021,Longaniza,1,Sucursal Norte,Pereira,4,Hugo Esteban-Gallego,10056
2022-01-01,2022,Morcilla,1,Sucursal Oeste,Bucaramanga,4,Antonio Diez,6596
2025-10-08,2025,Morcilla,10,Almacén Central,Bogotá,9,Sandra Santos,4299
2022-10-21,2022,Jamón,10,Sucursal Sur,Medellín,6,Sandra Vázquez-Lozano,8201
2025-11-18,2025,Morcilla,11,Sucursal Sur,Cúcuta,6,Eugenia Moreno,3512
2025-04-10,2025,Chorizo,4,Sucursal Norte,Pereira,1,Uriel Peña,4279
2024-04-07,2024,Chorizo,4,Sucursal Este,Cartagena,8,Emilio Miranda,5298
2024-02-19,2024,Chorizo,2,Sucursal Este,Cartagena,9,Emma Rodríguez,7144
2021-10-20,2021,Tocineta,10,Almacén Central,Cartagena,10,Carlos Vidal-Miranda,7377
2023-06-11,2023,Butifarra,6,Sucursal Oeste,Bogotá,1,Gabriela Campos,1514
2020-10-07,2020,Longaniza,10,Sucursal Sur,Bogotá,8,Sebastián Contreras-Fernández,3770
2025-09-07,2025,Salchichón,9,Sucursal Sur,Cartagena,1,Ernesto Carrasco,3880
2025-03-28,2025,Chorizo,3,Sucursal Sur,Medellín,1,Adán Acosta,4829
2024-08-06,2024,Salchichón,8,Sucursal Este,Bogotá,6,Jana Martín-Navarro,6927
2022-08-30,2022,Chorizo,8,Sucursal Sur,Pereira,10,Sofía Estrada,2449
2024-04-21,2024,Chorizo,4,Sucursal Sur,Cúcuta,8,Jonatan Delgado,3853
2020-11-22,2020,Longaniza,11,Almacén Central,Cartagena,9,Josefina Pascual-González,7475
2024-10-01,2024,Butifarra,10,Sucursal Sur,Pereira,7,Vanesa Flores,8468
2024-03-14,2024,Tocineta,3,Almacén Central,Bogotá,9,Catalina Peña,1683
2020-05-19,2020,Butifarra,5,Sucursal Norte,Cali,3,Ernesto Ibañez,2030
2023-01-08,2023,Tocineta,1,Sucursal Oeste,Cali,2,Magdalena Martín,1039
2025-06-28,2025,Morcilla,6,Sucursal Sur,Barranquilla,8,Lorenzo Pardo,10562
2024-11-18,2024,Chorizo,11,Sucursal Este,Cúcuta,10,Romina Núñez-Martínez,9853
2020-11-27,2020,Salchichón,11,Sucursal Oeste,Medellín,6,Quique Escobar,10399
2025-01-23,2025,Longaniza,1,Sucursal Sur,Pereira,1,Zacarías Aguilar,5319
2023-10-30,2023,Tocineta,10,Sucursal Sur,Cúcuta,10,Miguel Zamora,2593
2020-05-14,2020,Salchichón,5,Sucursal Norte,Cali,1,Angélica Peralta,3893
2025-01-27,2025,Jamón,1,Sucursal Sur,Cali,7,Eloy Gómez,1278
2024-05-20,2024,Butifarra,5,Almacén Central,Cúcuta,1,Carmen Mendoza-Díaz,4368
2024-06-12,2024,Salchichón,6,Sucursal Sur,Cartagena,7,Rocío Rojas,4278
2022-06-21,2022,Salchichón,6,Sucursal Oeste,Cali,4,Lorenzo Romero-Vázquez,1204
2020-10-13,2020,Longaniza,10,Sucursal Norte,Bucaramanga,5,Teresa Serrano-Peralta,7892
2025-07-28,2025,Salchichón,7,Almacén Central,Bucaramanga,1,Claudia Méndez,10392
2024-03-21,2024,Longaniza,3,Sucursal Este,Cartagena,1,Gisela Pérez-Sierra,4549
2020-06-05,2020,Longaniza,6,Sucursal Oeste,Bogotá,5,Alfonso Pardo-Cruz,6394
2024-12-06,2024,Salchichón,12,Sucursal Este,Medellín,4,Alfonso Jiménez,4714
2024-07-21,2024,Chorizo,7,Sucursal Este,Barranquilla,9,Antonio Guerrero,6984
2022-02-14,2022,Tocineta,2,Sucursal Oeste,Bucaramanga,10,Sara Vega-Fuentes,8132
2020-08-19,2020,Morcilla,8,Sucursal Oeste,Barranquilla,3,Nicolás Bravo-Cano,3997
2021-09-17,2021,Jamón,9,Sucursal Sur,Pereira,1,Gabriel Molina,7504
2025-12-11,2025,Chorizo,12,Sucursal Norte,Barranquilla,7,Alfonso Vidal-Campos,1061
2023-10-26,2023,Butifarra,10,Sucursal Oeste,Bucaramanga,4,Óscar Martínez,6084
2020-05-22,2020,Chorizo,5,Almacén Central,Bogotá,5,Ignacio Montes,2578
2023-03-03,2023,Chorizo,3,Almacén Central,Cali,3,Brenda Ramos,10032
2025-04-04,2025,Longaniza,4,Sucursal Oeste,Barranquilla,7,Luis Cortes-Herrera,6513
2025-06-27,2025,Butifarra,6,Almacén Central,Medellín,7,Magdalena Guerrero,1540
2025-09-29,2025,Butifarra,9,Sucursal Este,Barranquilla,1,Uriel Fernández,4647
2020-03-10,2020,Tocineta,3,Almacén Central,Bogotá,8,Luciana Vega,3319
2024-02-19,2024,Jamón,2,Sucursal Sur,Bucaramanga,3,Olga Herrera,6181
2025-01-29,2025,Longaniza,1,Sucursal Norte,Barranquilla,5,Isaac Ferrer-Esteban,5174
2022-04-23,2022,Chorizo,4,Sucursal Sur,Cúcuta,2,Arturo Guillén,7295
2022-05-30,2022,Chorizo,5,Almacén Central,Cúcuta,8,Patricia Prieto-Hidalgo,1792
