fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2023-07-05,2023,Butifarra,7,Sucursal Sur,Bogotá,5,Antonia Fernández,5775
2023-11-28,2023,Jamón,11,Sucursal Este,Bucaramanga,1,Antonia Gil-Ibañez,2566
2022-08-03,2022,Longaniza,8,Sucursal Este,Barranquilla,8,Gustavo Vázquez,4438
2021-12-01,2021,Longaniza,12,Almacén Central,Bucaramanga,7,Josefina Sanz,8313
2024-08-27,2024,Butifarra,8,Sucursal Norte,Bogotá,3,Isabel Vázquez-Domínguez,4583
2023-11-27,2023,Chorizo,11,Sucursal Norte,Pereira,2,Israel Guillén,2105
2022-06-08,2022,Tocineta,6,Sucursal Sur,Barranquilla,4,Jacqueline Solís-Castro,7607
2025-11-27,2025,Salchichón,11,Sucursal Este,Cúcuta,5,Miguel Aguilar,10793
2024-12-31,2024,Morcilla,12,Sucursal Este,Barranquilla,4,María Mendoza,9743
2021-02-11,2021,Chorizo,2,Sucursal Sur,Cali,10,Boris Cruz-Rojas,3838
2024-12-16,2024,Jamón,12,Sucursal Norte,Medellín,5,Ramón Benítez,4485
2023-07-25,2023,Jamón,7,Sucursal Oeste,Bucaramanga,2,Miguel Navarro,1648
2020-01-31,2020,Salchichón,1,Sucursal Sur,Cali,4,Marco Fuentes,7141
2022-05-23,2022,Jamón,5,Sucursal Norte,Pereira,1,Isaac Alonso-Cardona,7146
2025-04-27,2025,Tocineta,4,Sucursal Oeste,Bogotá,2,Nicolás Sierra,8139
2025-06-20,2025,Jamón,6,Sucursal Oeste,Cúcuta,4,Rosa Solís,8607
2023-06-06,2023,Jamón,6,Sucursal Sur,Cali,1,Alba Ortega,4484
2025-07-09,2025,Salchichón,7,Sucursal Norte,Medellín,1,Catalina Reyes,4342
2022-01-22,2022,Chorizo,1,Sucursal Sur,Cúcuta,5,Sergio Guerrero,3302
2021-04-01,2021,Chorizo,4,Sucursal Este,Cúcuta,5,Úrsula Pastor,1140
2021-11-18,2021,Morcilla,11,Sucursal Sur,Cúcuta,6,Brenda Sierra-Ferrer,7712
2023-05-17,2023,Chorizo,5,Sucursal Norte,Pereira,2,Marina López-Herrera,3808
2021-12-30,2021,Butifarra,12,Sucursal Este,Pereira,9,Andrés Miranda-Ramírez,10065
2020-05-15,2020,Tocineta,5,Sucursal Oeste,Bucaramanga,7,Gustavo Santos,3148
2024-09-05,2024,Longaniza,9,Sucursal Este,Medellín,8,Leonardo Caballero,7158
2020-08-01,2020,Chorizo,8,Sucursal Norte,Cartagena,5,Andrés Guillén,7850
2021-09-05,2021,Longaniza,9,Almacén Central,Cartagena,2,Ramón Sánchez,10879
2022-10-06,2022,Salchichón,10,Sucursal Oeste,Bogotá,6,Antonio Lozano,4210
2022-04-13,2022,Longaniza,4,Sucursal Sur,Bogotá,10,Alba Ruiz,7868
2020-11-04,2020,Chorizo,11,Sucursal Oeste,Cali,3,Isabel Ortega,2317
2022-02-16,2022,Longaniza,2,Sucursal Sur,Barranquilla,8,Quique Núñez,1101
2020-12-10,2020,Longaniza,12,Sucursal Este,Barranquilla,6,Gerardo Reyes,1620
2022-12-01,2022,Butifarra,12,Sucursal Este,Medellín,8,Consuelo Herrera,1720
2025-07-18,2025,Longaniza,7,Sucursal Sur,Cartagena,4,Rafael Navarro,1108
2024-07-30,2024,Chorizo,7,Almacén Central,Pereira,5,Regina Solís,8099
2024-01-01,2024,Tocineta,1,Sucursal Este,Bucaramanga,9,Jorge Esteban,5940
2021-11-16,2021,Morcilla,11,Sucursal Norte,Cúcuta,3,Elisa Rojas,5770
2020-01-07,2020,Longaniza,1,Sucursal Este,Cartagena,9,Rodrigo Cortes-Fernández,4650
2022-08-06,2022,Chorizo,8,Sucursal Norte,Medellín,4,Fabián Herrera,9805
2025-05-16,2025,Jamón,5,Sucursal Sur,Cali,9,Óscar Torres,2219
2020-12-30,2020,Butifarra,12,Sucursal Este,Bucaramanga,5,Lázaro Cardona-Gómez,4860
2021-02-20,2021,Butifarra,2,Sucursal Oeste,Barranquilla,9,Ximena Fuentes,1948
2022-11-25,2022,Butifarra,11,Sucursal Oeste,Pereira,10,Carolina Bravo,7787
2022-10-27,2022,Longaniza,10,Sucursal Este,Cartagena,4,Florencia Marín,1476
2021-12-30,2021,Salchichón,12,Almacén Central,Cartagena,4,Julieta Sánchez,2907
2023-10-01,2023,Morcilla,10,Sucursal Oeste,Bogotá,8,Leo Romero,9546
2025-09-27,2025,Tocineta,9,Sucursal Norte,Cartagena,2,Gema Martínez,4716
2020-12-22,2020,Butifarra,12,Sucursal Norte,Bogotá,7,Raúl Guerrero,4670
2024-10-21,2024,Longaniza,10,Sucursal Oeste,Cali,9,Gisela Lara-Sánchez,1367
2021-04-04,2021,Butifarra,4,Sucursal Norte,Medellín,6,Julio Rojas,3307
2022-10-18,2022,Butifarra,10,Sucursal Sur,Cúcuta,9,Arturo Torres-Santos,2924
2025-07-30,2025,Butifarra,7,Sucursal Norte,Cali,9,Rina Suárez,10838
2024-12-08,2024,Chorizo,12,Almacén Central,Medellín,7,Israel Moreno,10476
2025-02-27,2025,Longaniza,2,Sucursal Oeste,Barranquilla,9,Lorena Santos,5556
2022-04-15,2022,Salchichón,4,Sucursal Sur,Cali,5,Gisela Ramos-Hidalgo,8586
2020-06-08,2020,Longaniza,6,Sucursal Norte,Pereira,3,Sergio Crespo-Acosta,5877
2024-07-10,2024,Longaniza,7,Sucursal Norte,Cali,7,Germán Diez,5664
2022-10-03,2022,Jamón,10,Sucursal Norte,Bucaramanga,1,Sofía Cortés,7739
2024-02-26,2024,Salchichón,2,Sucursal Este,Cúcuta,10,Liliana Rubio,1523
2025-07-07,2025,Salchichón,7,Sucursal Sur,Medellín,7,Mario Herrera,5639
2025-06-27,2025,Salchichón,6,Sucursal Este,Cali,3,Graciela Guerrero,4255
2025-05-05,2025,Tocineta,5,Sucursal Oeste,Barranquilla,9,Félix Solís-Méndez,2552
2021-02-13,2021,Salchichón,2,Sucursal Este,Barranquilla,1,Antonio Santos-Herrera,6677
2020-06-23,2020,Longaniza,6,Sucursal Sur,Cartagena,3,Kevin Vázquez,4617
2021-11-29,2021,Salchichón,11,Sucursal Este,Cali,3,Mateo Cortés-Cardona,9481
2025-01-02,2025,Jamón,1,Sucursal Sur,Cali,2,Mario Santiago,9264
2023-10-31,2023,Tocineta,10,Sucursal Oeste,Bogotá,7,Luis Escobar,9427
2022-12-07,2022,Chorizo,12,Sucursal Oeste,Bogotá,10,Santiago Molina,2093
2022-08-08,2022,Morcilla,8,Sucursal Sur,Cúcuta,4,Ignacio Álvarez,8037
2024-02-17,2024,Morcilla,2,Almacén Central,Barranquilla,5,Damián Salazar,2921
2023-07-27,2023,Salchichón,7,Sucursal Sur,Bucaramanga,2,Brenda Fernández,1455
2020-07-27,2020,Morcilla,7,Sucursal Este,Barranquilla,8,Cecilia Hernández,4817
2020-04-20,2020,Jamón,4,Sucursal Sur,Bogotá,6,Camila Fuentes-Vega,7266
2022-03-14,2022,Butifarra,3,Sucursal Sur,Cartagena,9,Silvia Campos,4157
2023-02-25,2023,Tocineta,2,Sucursal Este,Pereira,6,Antonio Rubio-Cruz,8556
2024-06-17,2024,Morcilla,6,Sucursal Este,Cartagena,6,Carmen Herrera,9911
2025-11-09,2025,Tocineta,11,Almacén Central,Cartagena,3,Laura Cardona,1755
2020-04-05,2020,Tocineta,4,Sucursal Este,Bucaramanga,5,Marco Gómez,9150
2024-03-02,2024,Butifarra,3,Sucursal Oeste,Bucaramanga,1,Manuel Estrada-Muñoz,7492
2022-11-18,2022,Chorizo,11,Almacén Central,Cúcuta,9,Natalia Ferrer,5092
2023-07-05,2023,Morcilla,7,Almacén Central,Cartagena,8,Mireia Iglesias,6170
2025-12-02,2025,Butifarra,12,Sucursal Norte,Pereira,7,Camilo Campos,3424
2023-12-28,2023,Salchichón,12,Almacén Central,Bucaramanga,2,Leo Diez,4877
2022-05-21,2022,Butifarra,5,Sucursal Este,Cúcuta,2,Gonzalo Alonso,4730
2023-02-03,2023,Butifarra,2,Sucursal Oeste,Pereira,4,Alejandra Álvarez-Esteban,4066
2020-04-19,2020,Jamón,4,Sucursal Oeste,Bogotá,6,Carlos Vidal-Miranda,7377
2021-09-25,2021,Butifarra,9,Sucursal Este,Barranquilla,8,Lucas Herrera,5075
2022-11-05,2022,Tocineta,11,Sucursal Norte,Medellín,1,Gonzalo López,6425
2024-06-06,2024,Morcilla,6,Sucursal Este,Pereira,7,Rina Ortega,4324
2025-05-06,2025,Salchichón,5,Almacén Central,Bogotá,9,Jana Marín,6508
2022-04-16,2022,Salchichón,4,Sucursal Este,Medellín,3,Cira Serrano-Lara,1777
2020-02-16,2020,Tocineta,2,Almacén Central,Pereira,6,Israel Mendez,2748
2021-12-13,2021,Tocineta,12,Sucursal Sur,Bogotá,1,Lorena Muñoz-Aguilar,3409
2022-07-15,2022,Morcilla,7,Sucursal Norte,Bucaramanga,2,Antonia Ortiz,4928
2024-02-27,2024,Jamón,2,Sucursal Norte,Cartagena,8,Rodrigo Acosta,8306
2022-03-27,2022,Salchichón,3,Almacén Central,Bogotá,2,Antonio Contreras,1841
2023-05-28,2023,Jamón,5,Sucursal Sur,Pereira,10,Hugo Vázquez,5919
2025-07-31,2025,Salchichón,7,Sucursal Sur,Medellín,8,Beatriz González,5552
2021-05-28,2021,Chorizo,5,Sucursal Sur,Cartagena,7,Esteban Ortega,3916
2023-12-03,2023,Butifarra,12,Sucursal Oeste,Cartagena,2,Cecilia Guerrero,8533
2023-02-27,2023,Tocineta,2,Sucursal Oeste,Pereira,2,Tania Morales-Cardona,7040
2021-08-24,2021,Tocineta,8,Sucursal Este,Medellín,5,Manuel Serrano-Caballero,3275
2024-09-09,2024,Longaniza,9,Sucursal Este,Pereira,2,Alicia Moreno,7056
2024-05-31,2024,Butifarra,5,Sucursal Este,Bogotá,6,Javier Salazar-Cardona,5115
2023-09-28,2023,Butifarra,9,Sucursal Norte,Cúcuta,1,Samuel Castillo-Suárez,7044
2024-11-11,2024,Tocineta,11,Almacén Central,Bucaramanga,6,Daniel Marín,9177
2021-08-26,2021,Butifarra,8,Sucursal Norte,Cartagena,7,Fernando Ruiz-Montes,2681
2020-06-30,2020,Butifarra,6,Almacén Central,Cúcuta,8,Germán Ramírez,5811
2024-03-24,2024,Chorizo,3,Sucursal Oeste,Bogotá,4,Samuel Aguilar,5870
2025-10-07,2025,Longaniza,10,Sucursal Norte,Cúcuta,8,Gabriel García,10284
2021-10-13,2021,Salchichón,10,Almacén Central,Cartagena,2,Karla Iglesias,9508
2025-04-27,2025,Tocineta,4,Sucursal Este,Cúcuta,8,Rafael Sanz,2322
2025-10-13,2025,Longaniza,10,Sucursal Este,Bogotá,10,Sebastián Paredes,9777
2025-01-28,2025,Salchichón,1,Sucursal Oeste,Cúcuta,6,Rebeca Gómez-González,2582
2021-02-09,2021,Salchichón,2,Sucursal Este,Pereira,6,Marcos Caballero,10093
2023-04-11,2023,Morcilla,4,Sucursal Norte,Medellín,8,Bruno Rojas-Soto,1550
2024-04-22,2024,Salchichón,4,Sucursal Oeste,Barranquilla,7,Rina Castillo,3894
2021-03-31,2021,Salchichón,3,Sucursal Este,Barranquilla,2,Lucas Suárez-Bravo,3321
2023-05-03,2023,Butifarra,5,Sucursal Norte,Cali,6,Damián Martín,5660
2023-06-17,2023,Jamón,6,Almacén Central,Bogotá,7,Esteban Rivera,8012
2021-08-19,2021,Longaniza,8,Almacén Central,Cartagena,3,Marcos Torres,8497
2022-10-05,2022,Longaniza,10,Sucursal Este,Cartagena,5,Leonardo Moreno-León,8274
2023-02-08,2023,Butifarra,2,Sucursal Este,Bogotá,7,Blas Gil,3593
2024-11-02,2024,Tocineta,11,Sucursal Norte,Medellín,9,Félix Álvarez,10781
2020-09-04,2020,Chorizo,9,Sucursal Sur,Barranquilla,5,Gabriela Muñoz-Paredes,5012
2022-06-17,2022,Tocineta,6,Sucursal Norte,Barranquilla,9,Diana Romero-Sanz,5872
2023-12-12,2023,Salchichón,12,Sucursal Oeste,Bogotá,4,Cecilia Vega,3958
2022-10-06,2022,Salchichón,10,Sucursal Este,Pereira,2,Emilio Reyes,2916
2021-09-18,2021,Salchichón,9,Sucursal Norte,Cúcuta,3,Yolanda Contreras,10901
2021-06-09,2021,Butifarra,6,Sucursal Norte,Cartagena,3,Juan Prieto,6086
2023-10-23,2023,Longaniza,10,Sucursal Este,Cartagena,3,Claudia Mendoza,1243
2020-10-08,2020,Tocineta,10,Sucursal Sur,Pereira,8,Felipe Acosta-Iglesias,9492
2022-10-31,2022,Chorizo,10,Sucursal Sur,Medellín,7,Alma Zamora,3927
2020-11-07,2020,Butifarra,11,Sucursal Oeste,Bogotá,10,Irene Villanueva,9379
2025-01-08,2025,Salchichón,1,Sucursal Norte,Cali,7,Gabriel Rojas,10987
2020-12-10,2020,Chorizo,12,Sucursal Este,Barranquilla,5,Laura Cortés-Sierra,8415
2021-05-30,2021,Longaniza,5,Almacén Central,Barranquilla,5,Consuelo Mendoza,4540
2021-11-07,2021,Longaniza,11,Almacén Central,Cartagena,9,Gonzalo Aguilar,7363
2023-11-07,2023,Jamón,11,Sucursal Oeste,Cali,1,Emilia Lara,3183
2023-10-03,2023,Butifarra,10,Sucursal Oeste,Medellín,10,Olga Guerrero-Miranda,9711
2025-04-26,2025,Jamón,4,Sucursal Norte,Cúcuta,4,Paloma Solís,10369
2021-04-05,2021,Chorizo,4,Sucursal Este,Cúcuta,3,Jana Pardo,7591
2020-01-30,2020,Longaniza,1,Sucursal Norte,Medellín,10,Esteban García,6099
2020-11-26,2020,Tocineta,11,Sucursal Sur,Pereira,1,Ximena Solís-Rojas,8121
2023-09-12,2023,Tocineta,9,Sucursal Oeste,Barranquilla,3,Carmen Mendez,8030
2025-02-25,2025,Chorizo,2,Sucursal Este,Barranquilla,8,Catalina Alonso,6663
2025-09-12,2025,Tocineta,9,Sucursal Sur,Pereira,8,Teresa Vázquez,7275
2022-08-31,2022,Butifarra,8,Sucursal Sur,Bogotá,5,Julio Guerrero,10718
2020-11-24,2020,Longaniza,11,Sucursal Norte,Cartagena,4,Ximena Ibañez,8392
2021-07-03,2021,Salchichón,7,Sucursal Sur,Cali,4,Jesús Hidalgo-Alonso,4025
2022-03-08,2022,Salchichón,3,Sucursal Norte,Bogotá,5,Sofía Sierra,9315
2020-04-22,2020,Tocineta,4,Sucursal Sur,Bogotá,10,Emma Rojas-Ortiz,5591
2021-11-09,2021,Jamón,11,Almacén Central,Barranquilla,4,Manuel Vega,9050
2022-08-01,2022,Salchichón,8,Almacén Central,Cúcuta,9,Brenda Martín,8651
2021-07-24,2021,Tocineta,7,Sucursal Sur,Cartagena,10,Karla Guerrero,10187
2025-11-05,2025,Jamón,11,Sucursal Este,Cúcuta,1,Alejandra Morales,2956
2022-10-02,2022,Chorizo,10,Sucursal Norte,Bucaramanga,8,Óscar Bravo-Vega,6220
2022-09-26,2022,Butifarra,9,Sucursal Norte,Bogotá,6,Mireia Sánchez,7928
2020-10-10,2020,Tocineta,10,Sucursal Sur,Medellín,3,Elisa Guerrero-Sanz,5016
2023-02-08,2023,Chorizo,2,Sucursal Sur,Barranquilla,9,Ana Martínez,7872
2021-11-04,2021,Butifarra,11,Sucursal Oeste,Medellín,3,Zoe León-Vidal,1288
2020-02-05,2020,Jamón,2,Sucursal Este,Cúcuta,7,Brenda Ferrer,3128
2024-03-11,2024,Chorizo,3,Sucursal Norte,Barranquilla,5,Willy Fuentes-Lorenzo,4463
2025-11-21,2025,Chorizo,11,Almacén Central,Bogotá,8,Rebeca Delgado-Navarro,4800
2024-05-08,2024,Salchichón,5,Sucursal Este,Bucaramanga,7,Felipe Castro-Sánchez,4563
2025-02-25,2025,Morcilla,2,Sucursal Oeste,Barranquilla,6,Mariana Prieto,7652
2021-08-14,2021,Butifarra,8,Sucursal Oeste,Bucaramanga,3,Silvia Paredes,3920
2021-01-24,2021,Morcilla,1,Almacén Central,Bogotá,5,Claudia Gil-Fernández,10027
2023-06-16,2023,Chorizo,6,Sucursal Sur,Barranquilla,4,Emilia Estrada-Vega,6748
2023-05-20,2023,Morcilla,5,Sucursal Oeste,Barranquilla,8,Isabel Carrasco,9887
2024-10-25,2024,Jamón,10,Sucursal Oeste,Pereira,10,Álvaro Vega,3468
2022-07-16,2022,Jamón,7,Sucursal Norte,Cali,4,Ramón Serrano,6320
2021-01-03,2021,Morcilla,1,Sucursal Sur,Barranquilla,9,Elena Peña,1910
2024-06-26,2024,Chorizo,6,Almacén Central,Cali,5,Zacarías Suárez,2568
2022-10-26,2022,Butifarra,10,Almacén Central,Pereira,5,Manuel Diez,7218
2021-09-18,2021,Tocineta,9,Almacén Central,Cartagena,5,Victor Castro-Méndez,3598
2023-02-27,2023,Chorizo,2,Sucursal Oeste,Medellín,10,Rubén Muñoz,6795
2025-02-05,2025,Morcilla,2,Sucursal Norte,Barranquilla,2,Zoe Romero,7833
2021-01-16,2021,Morcilla,1,Sucursal Sur,Cúcuta,4,Samuel Martín,7160
2024-09-18,2024,Salchichón,9,Sucursal Este,Cartagena,2,Miguel Mendoza,4230
2022-04-15,2022,Morcilla,4,Sucursal Este,Pereira,9,Catalina Rubio-Solís,7310
2022-04-20,2022,Chorizo,4,Sucursal Este,Cúcuta,3,Rocío Muñoz,3377
2022-01-03,2022,Jamón,1,Almacén Central,Pereira,9,Óscar Guerrero,3569
2025-12-21,2025,Longaniza,12,Sucursal Sur,Medellín,8,Alba Núñez-Vega,8712
2020-10-11,2020,Longaniza,10,Sucursal Sur,Bucaramanga,4,Camilo Blanco,10069
2021-05-16,2021,Salchichón,5,Sucursal Norte,Bogotá,5,Mauricio Salazar-Bravo,7791
2025-11-12,2025,Chorizo,11,Sucursal Oeste,Pereira,7,Alma Salazar,5985
2024-02-20,2024,Longaniza,2,Sucursal Oeste,Barranquilla,9,Zoe Morales-Suárez,4638
2022-04-04,2022,Tocineta,4,Sucursal Sur,Cali,3,Israel González-Sánchez,7849
2025-05-11,2025,Tocineta,5,Sucursal Sur,Cúcuta,8,Ramón Castro,9171
2021-11-14,2021,Longaniza,11,Sucursal Este,Cúcuta,1,Fernando Cruz-Cruz,8697
2021-11-01,2021,Morcilla,11,Sucursal Norte,Cúcuta,9,Cira Ortiz,5953
2024-05-12,2024,Tocineta,5,Sucursal Norte,Cali,7,Claudia Rivera,7030
2023-10-27,2023,Butifarra,10,Sucursal Norte,Cali,4,Catalina Pérez-Caballero,6799
2024-06-02,2024,Salchichón,6,Sucursal Sur,Bucaramanga,4,Karla Acosta,7604
2020-03-06,2020,Jamón,3,Sucursal Este,Cartagena,2,Emma Escobar,6121
2023-05-18,2023,Butifarra,5,Almacén Central,Cúcuta,2,Vicente Medina,6292
2022-02-09,2022,Salchichón,2,Almacén Central,Cali,10,Olivia Cano,5303
2025-05-01,2025,Salchichón,5,Sucursal Norte,Bucaramanga,8,Adriana Escobar,7729
2025-03-17,2025,Butifarra,3,Sucursal Sur,Cúcuta,3,Cristina Cortés,6043
2022-10-01,2022,Butifarra,10,Sucursal Sur,Cúcuta,6,Isabella Aguilar,10726
2024-01-06,2024,Tocineta,1,Sucursal Sur,Cali,5,Rebeca Solís,3773
2021-05-06,2021,Morcilla,5,Sucursal Norte,Bucaramanga,3,Cristina Hernández,8853
2025-01-26,2025,Morcilla,1,Sucursal Sur,Medellín,4,Rina Solís-Crespo,4625
2025-09-09,2025,Chorizo,9,Sucursal Este,Bucaramanga,1,Patricia Moreno,10544
2024-08-25,2024,Morcilla,8,Almacén Central,Cúcuta,8,Consuelo Lozano,8814
2022-12-13,2022,Salchichón,12,Sucursal Oeste,Medellín,3,Agustina Esteban-Cruz,7403
2022-08-19,2022,Chorizo,8,Sucursal Sur,Pereira,7,Paloma Montes-Vidal,2496
2020-10-30,2020,Longaniza,10,Sucursal Oeste,Cartagena,2,Consuelo Pérez,8206
2022-06-18,2022,Chorizo,6,Sucursal Este,Cali,1,Victor Blanco,7476
2022-02-24,2022,Salchichón,2,Almacén Central,Pereira,2,Samuel Muñoz-Ortega,7000
2022-10-15,2022,Butifarra,10,Sucursal Sur,Cali,9,Emma Guillén,6630
2020-06-19,2020,Longaniza,6,Sucursal Este,Cúcuta,9,Alfonso Mendoza-Alonso,5134
2022-09-14,2022,Chorizo,9,Sucursal Este,Barranquilla,2,Elena Blanco,6579
2020-11-11,2020,Butifarra,11,Sucursal Sur,Pereira,3,Enrique Díaz,9896
2024-08-08,2024,Jamón,8,Almacén Central,Cali,9,Victoria Guillén,8945
2020-03-31,2020,Morcilla,3,Almacén Central,Medellín,9,Gerardo Solís,10911
2024-09-20,2024,Jamón,9,Sucursal Este,Cúcuta,5,Valentina Acosta-Martínez,4594
2024-11-05,2024,Chorizo,11,Sucursal Este,Medellín,5,Lucía Santos,1565
2020-11-02,2020,Jamón,11,Sucursal Oeste,Cartagena,3,Salomé Solís,1385
2021-11-26,2021,Jamón,11,Sucursal Este,Pereira,10,Montserrat Zamora,4218
2022-05-15,2022,Longaniza,5,Sucursal Sur,Pereira,7,Irene Esteban,5960
2020-04-27,2020,Jamón,4,Almacén Central,Medellín,5,Andrea Vega-Esteban,7117
2022-05-16,2022,Longaniza,5,Sucursal Oeste,Cúcuta,9,Carlos Miranda-Acosta,2127
2023-08-14,2023,Longaniza,8,Almacén Central,Bucaramanga,1,Rodrigo Ortega,5793
2023-04-27,2023,Chorizo,4,Sucursal Este,Cali,3,Angélica Guillén-Crespo,9360
2025-04-23,2025,Chorizo,4,Sucursal Norte,Pereira,6,Pablo Montes,8820
2020-07-29,2020,Tocineta,7,Almacén Central,Bogotá,4,Olivia Sánchez,2428
2022-08-21,2022,Morcilla,8,Sucursal Sur,Cartagena,5,Yago Prieto,1895
2024-04-24,2024,Butifarra,4,Sucursal Este,Cartagena,9,Patricia Ortiz,9247
2025-06-19,2025,Chorizo,6,Sucursal Sur,Cali,4,Santiago Delgado,8950
2024-03-04,2024,Salchichón,3,Almacén Central,Cali,6,Quique Vázquez-Ibañez,2353
2020-01-12,2020,Butifarra,1,Sucursal Norte,Cúcuta,3,Quique Hernández,5826
2022-06-01,2022,Chorizo,6,Sucursal Norte,Barranquilla,7,Florencia Acosta-Mendoza,1855
2023-02-23,2023,Salchichón,2,Sucursal Este,Cali,9,Rodrigo Benítez,6224
2023-11-23,2023,Jamón,11,Sucursal Norte,Bogotá,1,Antonia Miranda,4313
2022-09-18,2022,Morcilla,9,Sucursal Sur,Cúcuta,10,Diego Pascual,2268
2021-12-29,2021,Tocineta,12,Sucursal Oeste,Bogotá,3,Carolina Gallego,4897
2024-06-29,2024,Chorizo,6,Sucursal Sur,Cúcuta,7,Ignacio Martínez,2597
2020-11-07,2020,Salchichón,11,Sucursal Oeste,Cartagena,1,Boris Reyes,1527
2023-12-16,2023,Tocineta,12,Sucursal Norte,Pereira,10,Jorge Rojas,6083
2022-04-03,2022,Butifarra,4,Sucursal Sur,Bucaramanga,5,Quique Escobar,10399
2025-06-26,2025,Morcilla,6,Sucursal Este,Bucaramanga,4,Rina Lorenzo,4558
2021-03-08,2021,Tocineta,3,Sucursal Este,Cúcuta,1,Cristian Prieto,1607
2021-01-10,2021,Morcilla,1,Sucursal Oeste,Cali,6,Pedro Sanz,10353
2024-11-12,2024,Chorizo,11,Almacén Central,Bogotá,1,Alfredo Contreras-Martín,10655
2024-06-22,2024,Butifarra,6,Almacén Central,Cartagena,8,Lucas López,7954
2021-06-03,2021,Morcilla,6,Sucursal Este,Cartagena,5,Lourdes Peralta,9004
2024-04-12,2024,Morcilla,4,Sucursal Sur,Bogotá,7,Cristian Villanueva-Guerrero,2972
2020-09-25,2020,Butifarra,9,Sucursal Norte,Bucaramanga,6,Armando Escobar-Peralta,6163
2024-04-19,2024,Jamón,4,Almacén Central,Barranquilla,7,Regina Ferrer-Molina,10164
2025-09-29,2025,Tocineta,9,Sucursal Sur,Bogotá,7,Lázaro Prieto,7681
2020-09-26,2020,Longaniza,9,Sucursal Norte,Bogotá,4,Armando Benítez-Cruz,4027
2020-05-22,2020,Chorizo,5,Sucursal Sur,Bucaramanga,2,Alfredo Salazar,10127
2023-03-06,2023,Butifarra,3,Almacén Central,Medellín,10,Eugenia Vázquez,9191
2022-06-07,2022,Longaniza,6,Almacén Central,Medellín,4,Carolina Miranda-Guerrero,9774
2025-12-16,2025,Jamón,12,Sucursal Oeste,Bucaramanga,10,Gabriel Ferrer,5314
2022-06-07,2022,Tocineta,6,Sucursal Norte,Cúcuta,8,Consuelo Soto,4723
2020-01-10,2020,Chorizo,1,Sucursal Este,Barranquilla,7,Romina García,10950
2023-01-12,2023,Salchichón,1,Sucursal Oeste,Cartagena,1,Elisa Guerrero-Sanz,5016
2025-05-30,2025,Butifarra,5,Almacén Central,Cali,10,Paulina Estrada,2692
2024-12-29,2024,Morcilla,12,Sucursal Este,Cali,3,Gabriel Jiménez,8698
2024-02-16,2024,Longaniza,2,Sucursal Norte,Cúcuta,5,Isabel Vega,1014
2021-02-06,2021,Salchichón,2,Almacén Central,Cúcuta,7,Laura Cortés-Sierra,8415
2025-07-23,2025,Chorizo,7,Sucursal Norte,Pereira,8,Mauricio Pastor,1593
2023-06-15,2023,Morcilla,6,Sucursal Oeste,Bucaramanga,5,Luis Gallego,10622
2022-11-13,2022,Salchichón,11,Sucursal Este,Bogotá,5,Israel Estrada,2189
2023-02-08,2023,Butifarra,2,Sucursal Este,Barranquilla,9,Juan Molina,7488
2023-07-07,2023,Morcilla,7,Sucursal Sur,Bogotá,5,Nadia Rivera-Díaz,7542
2020-12-05,2020,Salchichón,12,Almacén Central,Pereira,2,Mónica Solís-Hernández,8740
2025-09-10,2025,Longaniza,9,Sucursal Oeste,Medellín,9,Leo Santiago-Medina,8752
2023-04-04,2023,Chorizo,4,Sucursal Norte,Bogotá,7,Ramón Méndez,9197
2025-08-02,2025,Longaniza,8,Almacén Central,Cali,9,Yolanda Rivera,9384
2021-08-10,2021,Salchichón,8,Almacén Central,Cali,10,Humberto Zamora-Benítez,7014
2020-10-25,2020,Jamón,10,Sucursal Sur,Cali,4,Paco Gil,5613
2025-02-21,2025,Jamón,2,Sucursal Sur,Bucaramanga,2,Leonardo Carrasco-Iglesias,2248
2024-08-25,2024,Salchichón,8,Sucursal Oeste,Barranquilla,7,Rocío Romero-Rodríguez,7453
2020-08-10,2020,Morcilla,8,Sucursal Norte,Cali,7,Andrea Guerrero,5027
2025-11-19,2025,Butifarra,11,Sucursal Oeste,Bucaramanga,6,Santiago Caballero-Ortiz,9922
2020-07-13,2020,Jamón,7,Sucursal Oeste,Barranquilla,4,Ximena Mendoza,7598
2021-05-19,2021,Jamón,5,Sucursal Sur,Barranquilla,6,Natalia Sánchez,10960
2025-05-19,2025,Morcilla,5,Almacén Central,Bucaramanga,4,Mireia Ibañez-Escobar,6369
2025-03-31,2025,Jamón,3,Sucursal Norte,Cartagena,10,Rosa Paredes-Vázquez,3505
2021-10-21,2021,Salchichón,10,Sucursal Sur,Cartagena,1,Lázaro Fernández,7675
2021-12-31,2021,Salchichón,12,Almacén Central,Bucaramanga,9,Luciana Calvo-Serrano,6752
2022-05-23,2022,Jamón,5,Sucursal Norte,Cali,9,Regina Prieto-Pérez,9218
2023-10-14,2023,Tocineta,10,Sucursal Oeste,Medellín,7,Humberto Flores-Esteban,1192
2024-11-06,2024,Butifarra,11,Sucursal Oeste,Barranquilla,1,Catalina Santiago-Prieto,5516
2024-06-11,2024,Butifarra,6,Sucursal Sur,Cúcuta,8,Paulina Castillo-Guerrero,6609
2025-06-01,2025,Longaniza,6,Sucursal Oeste,Bucaramanga,5,Darío Vega,2005
2025-12-11,2025,Salchichón,12,Sucursal Sur,Medellín,8,Santiago Muñoz,5023
